Modo,Hora_inicio,Origen,Destino,Ponderador,Origen_ageb,Destino_ageb,Periodo
Transporte Público,12,1404400020115,140440002012A,4,1014,1015,EA
Transporte Público,12,1404400020134,1407000010399,4,1016,3010,EA
Transporte Público,12,1404400100223,1407000200191,32,1027,3066,EA
Transporte Público,12,1404400540401,1403900013976,15,1033,284,EA
Transporte Público,12,1404400540401,1404400010098,6,1033,1004,EA
Transporte Público,12,1404400540401,1404400540416,30,1033,1034,EA
Transporte Público,12,1404400540416,1403900013660,15,1034,257,EA
Transporte Público,12,1404400540416,1409700053518,22,1034,5048,EA
Transporte Público,12,1404400540416,1409707772365,96,1034,5248,EA
Transporte Público,12,1404400540435,1403900011861,15,1036,155,EA
Transporte Público,12,1405100010139,1407001111359,1,2010,3123,EA
Transporte Público,12,1405100020181,141240090,2,2015,9047,EA
Transporte Público,12,1405100020181,1403900011359,45,2015,111,EA
Transporte Público,12,1405100020181,1412400010508,24,2015,9032,EA
Transporte Público,12,1405100020196,141240090,2,2016,9047,EA
Transporte Público,12,1405100020196,1403900011626,12,2016,133,EA
Transporte Público,12,1405100020196,1409800010879,12,2016,6028,EA
Transporte Público,12,1405100020209,1410100260683,13,2017,7197,EA
Transporte Público,12,1407000010030,140701467,13,3001,3133,EA
Transporte Público,12,1407000010030,1407000641306,33,3001,3118,EA
Transporte Público,12,1407000010030,1407001211518,13,3001,3127,EA
Transporte Público,12,1407000010030,1410100312321,13,3001,7212,EA
Transporte Público,12,1407000010030,141010027236A,13,3001,7210,EA
Transporte Público,12,1407000010045,1407000211005,9,3002,3087,EA
Transporte Público,12,1407000010045,1407001211518,39,3002,3127,EA
Transporte Público,12,1407000010045,140510001004A,4,3002,2001,EA
Transporte Público,12,1407000010115,1403900012319,33,3005,193,EA
Transporte Público,12,1407000010115,1407000431147,18,3005,3115,EA
Transporte Público,12,1407000010399,1405100010054,33,3010,2002,EA
Transporte Público,12,1407000130083,1409700411259,32,3028,5192,EA
Transporte Público,12,1407000130327,1403900011359,72,3030,111,EA
Transporte Público,12,1407000130327,1407000130350,36,3030,3031,EA
Transporte Público,12,1407000130327,1407000200257,36,3030,3069,EA
Transporte Público,12,1407000130327,1409800010506,36,3030,6017,EA
Transporte Público,12,1407000130327,14097059A,36,3030,5241,EA
Transporte Público,12,1407000130350,1403900011359,54,3031,111,EA
Transporte Público,12,1407000130401,1403900013641,13,3033,255,EA
Transporte Público,12,1407000130401,1407000140810,36,3033,3058,EA
Transporte Público,12,1407000130401,1407000211109,36,3033,3090,EA
Transporte Público,12,1407000130401,1409700411263,32,3033,5193,EA
Transporte Público,12,1407000130401,1409708634126,64,3033,5368,EA
Transporte Público,12,1407000131429,1409800012432,54,3038,6132,EA
Transporte Público,12,1407000131448,1409800012767,108,3040,6162,EA
Transporte Público,12,1407000131452,1403900011359,96,3041,111,EA
Transporte Público,12,1407000131471,1407000130327,36,3042,3030,EA
Transporte Público,12,1407000131471,1407000130416,108,3042,3034,EA
Transporte Público,12,1407000131471,1407000140276,13,3042,3046,EA
Transporte Público,12,1407000131486,1403900011359,108,3043,111,EA
Transporte Público,12,1407000140219,1403900010666,36,3044,48,EA
Transporte Público,12,1407000140223,1403900011359,36,3045,111,EA
Transporte Público,12,1407000140276,1409800011260,13,3046,6053,EA
Transporte Público,12,1407000140469,1409800010506,36,3051,6017,EA
Transporte Público,12,1407000140469,1412000010706,36,3051,8020,EA
Transporte Público,12,1407000140558,1409700350551,26,3055,5172,EA
Transporte Público,12,1407000140844,1403900011378,36,3061,113,EA
Transporte Público,12,1407000200079,1407000430295,72,3065,3096,EA
Transporte Público,12,1407000200079,1407001111378,33,3065,3125,EA
Transporte Público,12,1407000200191,1403900011880,33,3066,157,EA
Transporte Público,12,1407000200191,1407000211005,66,3066,3087,EA
Transporte Público,12,1407000200204,1409701150890,33,3067,5212,EA
Transporte Público,12,1407000200242,140700020126A,66,3068,3078,EA
Transporte Público,12,1407000201221,1407000211109,72,3075,3090,EA
Transporte Público,12,1407000201255,1403900011359,66,3077,111,EA
Transporte Público,12,1407000201397,1403900013641,34,3080,255,EA
Transporte Público,12,1407000201397,1407000200789,33,3080,3072,EA
Transporte Público,12,1407000201397,140970822194A,33,3080,5266,EA
Transporte Público,12,1407000210736,140970104,9,3082,5209,EA
Transporte Público,12,1407000210736,1403900011359,9,3082,111,EA
Transporte Público,12,1407000210736,1403900012319,9,3082,193,EA
Transporte Público,12,1407000210736,1403900013641,9,3082,255,EA
Transporte Público,12,1407000210736,1407000140276,9,3082,3046,EA
Transporte Público,12,1407000210736,1407000201221,9,3082,3075,EA
Transporte Público,12,1407000210736,1409800010370,9,3082,6014,EA
Transporte Público,12,1407000210736,1410100010912,9,3082,7049,EA
Transporte Público,12,1407000210736,1410100010931,9,3082,7051,EA
Transporte Público,12,1407000211113,1409800010296,36,3091,6011,EA
Transporte Público,12,1407000211151,1403900011359,36,3093,111,EA
Transporte Público,12,1407000430295,1407000430308,36,3096,3097,EA
Transporte Público,12,1407000430295,1409800011398,13,3096,6061,EA
Transporte Público,12,1407000430295,99999000A,32,3096,10002,EA
Transporte Público,12,1407000430806,1409800010671,9,3105,6021,EA
Transporte Público,12,1407000431024,1407000431147,10,3111,3115,EA
Transporte Público,12,1407000431147,1409800011928,9,3115,6099,EA
Transporte Público,12,1407001111378,140510016,33,3125,2019,EA
